"","V2","FINAL_URL","Error_check","PRICE","Surface","Rooms","Bedrooms","FLOOR","BUILDTING_YEAR","LOCATION","ELECTRICITY_HEATING","GAS_HEATING"
"760","fd-39465944","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39465944.html","clean","780","63  ","3","2"," 5","2000","31300","55","6"
"761","fd-38597591","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38597591.html","clean","900","63  ","4","3"," 1","1960","31500","57","36"
"762","fd-37802716","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37802716.html","clean","845","58  ","3","2",NA,"1995","31100","07","9"
"763","fd-38996691","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38996691.html","clean","550","23  ",NA,NA," 2",NA,"31000",NA,NA
"764","fd-39094211","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39094211.html","clean","960","50  ",NA,"1"," 2",NA,"31000",NA,NA
"765","fd-38556302","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38556302.html","clean","870","63  ","3","2",NA,"2000","31300","11","9"
"766","fd-39676612","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39676612.html","clean","645","53  ","2","1"," 2","1995","31300","75","55"
"767","fd-36394438","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36394438.html","clean","650","43  ","2","1"," 1",NA,"31300","85","19"
"768","fd-39676611","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39676611.html","clean","530","32  ",NA,NA," 1","1974","31300","38","32"
"769","fd-39676897","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39676897.html","clean","950","65  ","3","2"," 3",NA,"31500","58","6"
"770","fd-39482660","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39482660.html","clean","620","28  ","2","1"," 2",NA,"31400","92","12"
"771","fd-35917491","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-35917491.html","clean","880","56  ","2","1"," 4",NA,"31000","03","10"
"772","fd-39124838","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39124838.html","clean","709","36  ","2","1"," 2",NA,"31000","26","17"
"773","fd-38842957","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38842957.html","clean","595","38  ","2","1",NA,NA,"31200",NA,NA
"774","fd-39168875","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39168875.html","clean","600","39  ","2","1"," 2",NA,"31500","16","16"
"775","fd-38200229","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38200229.html","clean","625","48  ","2","1",NA,"1990","31500","23","16"
"776","fd-39447998","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39447998.html","clean","650","31  ",NA,NA,NA,NA,"31000",NA,NA
"777","fd-38992974","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38992974.html","clean","620","26  ",NA,"1"," 2",NA,"31000",NA,NA
"778","fd-37033270","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37033270.html","clean","770","27  ","2","1"," 2",NA,"31000","25","52"
"779","fd-39400006","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39400006.html","clean","696","38  ","2","1",NA,NA,"31200","37","5"
"780","fd-39400007","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39400007.html","clean","625",NA,NA,NA,NA,NA,NA,NA,NA
"781","fd-39264039","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39264039.html","clean","723","48  ","2","1"," 1",NA,NA,NA,NA
"782","fd-39671325","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39671325.html","clean","560","31  ",NA,NA,NA,NA,NA,"30","80"
"783","fd-37342322","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37342322.html","clean","770","70  ","2","1",NA,"1900",NA,NA,NA
"784","fd-39258344","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39258344.html","clean","630","26  ","2","1",NA,NA,NA,"06","3"
"785","fd-39258503","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39258503.html","clean","500","19  ",NA,NA,NA,NA,"31400",NA,NA
"786","fd-37551076","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37551076.html","clean","514","33  ",NA,NA,NA,NA,"31400","03","8"
"787","fd-38998768","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38998768.html","clean","504","27  ","2","1",NA,NA,"31000",NA,NA
"788","fd-37551072","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37551072.html","clean","591","28  ","2","1",NA,NA,"31400","04","20"
"789","fd-35883342","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-35883342.html","clean","630","44  ","2","1"," 1",NA,"31400","25","52"
"790","fd-38309261","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38309261.html","clean","500","21  ",NA,NA,NA,NA,"31400",NA,NA
"791","fd-30219263","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-30219263.html","clean","529","18  ",NA,NA," 4",NA,"31000","50","5"
"792","fd-32250060","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-32250060.html","clean","530","19  ",NA,NA," 1",NA,"31000",NA,NA
"793","fd-39663004","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39663004.html","clean","605","43  ","2","1",NA,"2002","31300","50","11"
"794","fd-28951898","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-28951898.html","clean","625","22  ",NA,"1"," 2",NA,"31000",NA,NA
"795","fd-30125775","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-30125775.html","clean","599","19  ",NA,NA," 2",NA,"31000",NA,NA
"796","fd-39114151","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39114151.html","clean","850","81  ","3",NA,NA,NA,"31100","50","35"
"797","fd-35619138","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-35619138.html","clean","990","44  ","2","1"," 1",NA,"31000",NA,NA
"798","fd-30125774","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-30125774.html","clean","689","35  ","2",NA,NA,NA,"31000",NA,NA
"799","fd-39537718","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39537718.html","clean","610","30  ","2","1"," 2",NA,"31100","25","9"
"800","fd-39513431","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39513431.html","clean","790","40  ","2","1"," 7","1970","31000","10","25"
"801","fd-37803617","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37803617.html","clean","625","37  ","2","1"," 2",NA,"31400","52","6"
"802","fd-36191728","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36191728.html","clean","582","30  ",NA,NA," 2",NA,"31400","89","14"
"803","fd-37353879","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37353879.html","clean","784","48  ","2","1",NA,NA,"31200","03","10"
"804","fd-36191730","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36191730.html","clean","603","33  ",NA,"1",NA,NA,"31000","93","8"
"805","fd-39661043","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39661043.html","clean","805","51  ","2","1"," 1",NA,"31000","50","10"
"806","fd-39614517","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39614517.html","clean","970","61  ","3","2"," 1","1974","31500","93","45"
"807","fd-39266267","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39266267.html","clean","620","29  ","2","1",NA,NA,"31000",NA,NA
"808","fd-38737308","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38737308.html","clean","945","62  ","3","2"," 3","1930","31500","50","8"
"809","fd-36191720","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36191720.html","clean","603","25  ",NA,"1"," 1",NA,"31000","18","16"
"810","fd-37246318","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37246318.html","clean","650","50  ","3","2"," 2","1960","31200",NA,NA
"811","fd-39380340","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39380340.html","clean","650","30  ",NA,NA," 4",NA,"31000","00","65"
"812","fd-39480432","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39480432.html","clean","820","47  ","2","1"," 4",NA,"31000",NA,NA
"813","fd-39587094","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39587094.html","clean","590","29  ",NA,NA,NA,NA,"31000",NA,NA
"814","fd-38823217","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38823217.html","clean","915","57  ","2","1",NA,NA,"31000",NA,NA
"815","fd-39149824","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39149824.html","clean","560","26  ",NA,NA," 1",NA,"31000",NA,NA
"816","fd-39149825","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39149825.html","clean","560","30  ","2",NA," 2",NA,"31000",NA,NA
"817","fd-38673517","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38673517.html","clean","545","25  ",NA,"1"," 3",NA,"31000",NA,NA
"818","fd-38710530","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38710530.html","clean","660","42  ","2","1",NA,NA,"31200","13","10"
"819","fd-39006198","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39006198.html","clean","840","27  ","2","1"," 2","1477","31000","24","8"
"820","fd-38934623","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38934623.html","clean","840","25  ","2","1",NA,"1477","31000","30","8"
"821","fd-39547801","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39547801.html","clean","541","18  ",NA,NA,NA,"2014","31000",NA,NA
"822","fd-39547810","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39547810.html","clean","577","21  ",NA,NA,NA,"2014","31000",NA,NA
"823","fd-31704484","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-31704484.html","clean","830","67  ","3","2"," 1","1992","31400","15","10"
"824","fd-39547816","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39547816.html","clean","501","17  ",NA,NA,NA,"2019","31300",NA,NA
"825","fd-39180005","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39180005.html","clean","1 000","50  ","3","2",NA,NA,"31000",NA,NA
"826","fd-39659069","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39659069.html","clean","680","55  ","2","1"," 2","1994","31300","51",NA
"827","fd-38992494","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38992494.html","clean","585","82  ","4","3"," 9","1980","31300","50",NA
"828","fd-37217620","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37217620.html","clean","550","35  ","2","1",NA,NA,"31100","86","14"
"829","fd-35912845","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-35912845.html","clean","680","25  ",NA,NA,NA,NA,"31000",NA,NA
"830","fd-38122704","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38122704.html","clean","760","65  ","3","2"," 8",NA,"31100","30","10"
"831","fd-38578622","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38578622.html","clean","540","23  ",NA,NA," 2",NA,"31300","00","13"
"832","fd-38636438","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38636438.html","clean","900","69  ","4","3"," 2",NA,"31200","91","44"
"833","fd-39366894","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39366894.html","clean","520","19  ",NA,NA," 2",NA,"31200","27","53"
"834","fd-39637698","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39637698.html","clean","536","37  ",NA,NA,NA,NA,"31500","32","16"
"835","fd-39657831","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39657831.html","clean","585","26  ","2","1",NA,NA,"31500",NA,NA
"836","fd-39366893","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39366893.html","clean","700","21  ",NA,NA," 4",NA,"31000",NA,NA
"837","fd-39447864","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39447864.html","clean","503","16  ",NA,NA,NA,NA,"31000",NA,NA
"838","fd-39252753","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39252753.html","clean","545","18  ",NA,NA,NA,NA,"31000","30","10"
"839","fd-39534391","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39534391.html","clean","756","66  ","3","2",NA,NA,"31500","65","15"
"840","fd-39278508","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39278508.html","clean","500","16  ",NA,NA,NA,NA,"31300","30","20"
"841","fd-39192963","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39192963.html","clean","595","32  ","2",NA,NA,NA,"31500","30","20"
"842","fd-39477068","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39477068.html","clean","865","75  ","3",NA,NA,NA,"31500","30","20"
"843","fd-39187454","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39187454.html","clean","990","74  ","4",NA,NA,NA,"31000","30","55"
"844","fd-38076148","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38076148.html","clean","895","60  ","3",NA,NA,NA,"31500",NA,NA
"845","fd-39414920","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39414920.html","clean","850",NA,"2",NA,NA,NA,"31000",NA,NA
"846","fd-39396869","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39396869.html","clean","780","26  ",NA,NA,NA,NA,"31000",NA,NA
"847","fd-39116797","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39116797.html","clean","755","40  ","2",NA,NA,NA,"31000","50","20"
"848","fd-39509621","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39509621.html","clean","584","22  ",NA,NA,NA,NA,"31000","50","20"
"849","fd-39188759","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39188759.html","clean","985","71  ","3",NA,NA,NA,"31500","30","55"
"850","fd-39542673","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39542673.html","clean","784","55  ","3",NA,NA,NA,"31500","30","80"
"851","fd-39163443","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39163443.html","clean","615","27  ",NA,NA,NA,NA,"31000","50",NA
"852","fd-39517242","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39517242.html","clean","540","26  ",NA,NA,NA,"1990","31200","98","13"
"853","fd-39118244","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39118244.html","clean","500","17  ",NA,NA,NA,NA,"31000",NA,NA
"854","fd-39532469","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39532469.html","clean","695","35  ",NA,NA," 3",NA,"31000","70","7"
"855","fd-38966772","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38966772.html","clean","540","52  ","2","1",NA,NA,"31200","61","14"
"856","fd-38603777","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38603777.html","clean","820","52  ","2","1"," 2",NA,"31000","1","1"
"857","fd-39162742","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39162742.html","clean","720","37  ","2","1",NA,NA,"31300",NA,NA
"858","fd-36865473","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36865473.html","clean","625","21  ",NA,NA,NA,NA,"31000",NA,NA
"859","fd-38964599","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38964599.html","clean","700","32  ","2","1",NA,"1900","31000",NA,NA
"860","fd-38427821","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38427821.html","clean","990","56  ","2","1"," 5","1990","31000","30","10"
"861","fd-39112685","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39112685.html","clean","550","20  ",NA,NA,NA,NA,"31000",NA,NA
"862","fd-39426505","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39426505.html","clean","695","29  ",NA,NA,NA,NA,"31000","30","10"
"863","fd-39140662","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39140662.html","clean","731","47  ","2",NA,NA,NA,"31000","30","5"
"864","fd-39543118","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39543118.html","clean","503","28  ",NA,NA,NA,NA,"31000",NA,NA
"865","fd-38901192","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38901192.html","clean","850","53  ","3","2"," 4",NA,"31400","11","31"
"866","fd-38605571","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38605571.html","clean","849","59  ","3","2"," 3","2008","31200","58","5"
"867","fd-39581003","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39581003.html","clean","798","66  ","3","2"," 1","1099","31500","70","39"
"868","fd-38309350","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38309350.html","clean","850","53  ","3","2"," 4",NA,"31400","11","31"
"869","fd-39655454","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39655454.html","clean","900",NA,NA,NA,NA,NA,NA,NA,NA
"870","fd-38156270","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38156270.html","clean","750","36  ",NA,"1"," 1",NA,NA,NA,NA
"871","fd-38828950","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38828950.html","clean","950","69  ","3","2"," 4","1974",NA,"69","37"
"872","fd-39422090","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39422090.html","clean","730","33  ","2","1",NA,NA,NA,"27","46"
"873","fd-33774805","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-33774805.html","clean","550","23  ",NA,NA,NA,"1989",NA,"46","16"
"874","fd-39471278","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39471278.html","clean","740","45  ","2",NA,NA,NA,NA,"50","10"
"875","fd-39557106","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39557106.html","clean","660","47  ","2",NA,NA,NA,"31200","30","10"
"876","fd-38558823","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38558823.html","clean","565","33  ","2","1"," 5",NA,"31200","87","8"
"877","fd-38651848","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38651848.html","clean","504","30  ",NA,NA," 4",NA,"31400","07","7"
"878","fd-39288494","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39288494.html","clean","590","31  ",NA,"1"," 5",NA,"31000",NA,NA
"879","fd-38576435","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38576435.html","clean","510","18  ",NA,NA," 4","1996","31400","26","7"
"880","fd-37970813","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37970813.html","clean","990","71  ","3",NA," 3",NA,"31000",NA,NA
"881","fd-38034913","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38034913.html","clean","620","49  ","2","1",NA,NA,"31500","27","9"
"882","fd-37390077","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37390077.html","clean","595","39  ",NA,NA," 2",NA,"31000","28","53"
"883","fd-38873410","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38873410.html","clean","795","36  ","2","1"," 3",NA,"31000",NA,NA
"884","fd-37532317","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37532317.html","clean","800","24  ","2","1"," 2",NA,"31000",NA,NA
"885","fd-39528395","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39528395.html","clean","699","37  ","2","1"," 1",NA,"31000","81","9"
"886","fd-37502829","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37502829.html","clean",NA,"51  ","3","2"," 1",NA,"31000",NA,NA
"887","fd-38323819","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38323819.html","clean",NA,"38  ","2","1"," 2",NA,"31000","05","6"
"888","fd-38825175","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38825175.html","clean",NA,"47  ","3","2",NA,NA,"31400","81","22"
"889","fd-39552216","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39552216.html","clean",NA,"40  ","2","1"," 4",NA,"31000",NA,NA
"890","fd-38726830","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38726830.html","clean","604","35  ","2","1"," 4","1940","31200","94","8"
"891","fd-38873411","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38873411.html","clean","750","38  ","2","1"," 2",NA,"31000",NA,NA
"892","fd-39654247","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39654247.html","clean","640","31  ",NA,NA,NA,NA,"31000",NA,NA
"897","fd-39114152","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39114152.html","clean","680","34  ","2",NA,NA,NA,"31300","30","10"
"898","fd-39354150","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39354150.html","clean","500","26  ","2",NA,NA,NA,"31500",NA,NA
"899","fd-39396635","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39396635.html","clean","890","39  ","2",NA,NA,NA,"31000","30","20"
"900","fd-39503424","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39503424.html","clean","949","80  ","4","3"," 1",NA,"31200",NA,NA
"901","fd-39503999","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39503999.html","clean","527","30  ","2","1",NA,"1998","31300","72","7"
"902","fd-35998005","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-35998005.html","clean","543","27  ",NA,NA,NA,"1900","31000","20","23"
"903","fd-38984670","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38984670.html","clean","555","27  ",NA,"1",NA,"1900","31000","44","18"
"904","fd-39528627","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39528627.html","clean","513","22  ",NA,NA," 1",NA,"31400",NA,NA
"905","fd-37068670","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-37068670.html","clean","900","63  ","4","3"," 1","1975","31500","00","50"
"906","fd-39051099","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39051099.html","clean","703","35  ",NA,NA," 3","1948","31000","96","22"
"907","fd-39020762","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39020762.html","clean","690","28  ","2","1",NA,NA,"31400",NA,NA
"908","fd-39628727","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39628727.html","clean","897","63  ","3","2"," 7","1969","31000","08","72"
"909","fd-38519285","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38519285.html","clean","599","28  ",NA,NA," 1",NA,"31000","73",NA
"910","fd-32839116","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-32839116.html","clean","890","85  ","4","3"," 2","1978","31100","53",NA
"911","fd-36691138","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-36691138.html","clean","530","19  ",NA,NA," 1","1999","31200","40","8"
"912","fd-39580697","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39580697.html","clean","527","34  ",NA,"1"," 6","2001","31000","68","7"
"913","fd-39550480","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39550480.html","clean","650","30  ","2","1"," 3","2017","31000",NA,NA
"914","fd-38686644","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38686644.html","clean","570","34  ","2","1"," 1","2001","31200","81","09"
"915","fd-39306385","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39306385.html","clean","600","42  ","2","1"," 2","2000","31200","61","7"
"916","fd-38053941","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38053941.html","clean","660","42  ","2","1"," 1","1900","31000","77","7"
"917","fd-39652586","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39652586.html","clean","525","19  ",NA,"1"," 1","1985","31000","17","30"
"918","fd-39617896","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39617896.html","clean","515","40  ","2","1"," 2","1992","31400","36","11"
"919","fd-39588638","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39588638.html","clean","584","35  ",NA,NA," 2","1975","31200","05","47"
"920","fd-39525655","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39525655.html","clean","835","40  ","2","1"," 4","1800","31000","35","11"
"921","fd-39574919","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39574919.html","clean","700","43  ","2","1"," 1","2002","31100","27","10"
"922","fd-39574923","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39574923.html","clean","840","63  ","3","2",NA,"2000","31300","86","8"
"923","fd-39574926","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39574926.html","clean","990","66  ","3","2",NA,"1985","31000","48","5"
"924","fd-39525394","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-39525394.html","clean","750","47  ","2","1"," 2",NA,"31400","50","39"
"925","fd-38582827","https://www.avendrealouer.fr/location/toulouse-31/b-appartement/loc-101-14281/fd-38582827.html","clean","790","33  ","2","1",NA,NA,"31000",NA,NA
